"item_id","customerid","serialno","created_at","qty","order_id","provider","providername"
"62d149db9c487b7210ee74de","6376379482d52ee43c6d7e3b",214,2022-11-17,"1","1668691859954","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62d14b7b9c487b6809ee74df","6376379482d52ee43c6d7e3b",215,2022-11-17,"1","1668691859954","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb873adb6b12","6376379482d52ee43c6d7e3b",216,2022-11-17,"1","1668691859954","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fbfb48db6b20","6376379482d52ee43c6d7e3b",217,2022-11-17,"1","1668691859954","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb0e51db6b2a","63747bdc82d52e37b16d38f1",218,2022-11-17,"1","1668698753458","6310a33582a1652602b504a5",Mobile Recharge
"63295ef7e176fb1f4fdb6b30","63353e0bf0f1d2f05da1f710",219,2022-11-18,"2","1668777973473","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb60dadb6b38","63353e0bf0f1d2f05da1f710",220,2022-11-18,"1","1668777973473","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb7898db6b3f","63353e0bf0f1d2f05da1f710",221,2022-11-18,"1","1668777973473","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb404bdb6b46","636fb131daf4935fb085ad8b",222,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb05bedb6b4e","636fb131daf4935fb085ad8b",223,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb30d0db6b54","636fb131daf4935fb085ad8b",224,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb32d3db6b61","636fb131daf4935fb085ad8b",225,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb2050db6b67","636fb131daf4935fb085ad8b",226,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fba2c8db6b6c","636fb131daf4935fb085ad8b",227,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fbae20db6b72","636fb131daf4935fb085ad8b",228,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fb2d93db6b76","636fb131daf4935fb085ad8b",229,2022-11-12,"1","1668264241493","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ae176fb4b03db6b86","633434892288e00638e17613",230,2022-11-15,"1","1668526800054","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62d02fdc9c487b7b17ee6c5e","633434892288e00638e17613",231,2022-11-15,"1","1668526800054","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"628495204b367761de87475f","633434892288e00638e17613",232,2022-11-15,"1","1668526800054","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"628ce15c2ed244322a856346","62dbd8ab9670f2007f7d3eef",233,2022-11-17,"4","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62b3fa9424aa8b9abf4228b1","62dbd8ab9670f2007f7d3eef",234,2022-11-17,"1","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb1484db6b33","62dbd8ab9670f2007f7d3eef",235,2022-11-17,"1","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb6e73db6b3c","62dbd8ab9670f2007f7d3eef",236,2022-11-17,"2","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb4427db6b49","62dbd8ab9670f2007f7d3eef",237,2022-11-17,"2","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb5971db6b51","62dbd8ab9670f2007f7d3eef",238,2022-11-17,"1","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb524ddb6b5d","62dbd8ab9670f2007f7d3eef",239,2022-11-17,"1","1668659185644","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fbac78db6b66","6378387382d52e945d6da9d4",240,2022-11-19,"1","1668823155199","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fb4144db6b6e","6378387382d52e945d6da9d4",241,2022-11-19,"1","1668823155199","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ae176fb9bd4db6b84","63254bae2288e09aa0df24ec",242,2022-11-19,"1","1668835993193","6310a33582a1652602b504a5",Mobile Recharge
"6329605be176fbd36ddb6b8b","63748c5882d52ee95b6d3d92",243,2022-11-19,"1","1668851286984","6310a33582a1652602b504a5",Mobile Recharge
"6329605ce176fb1c8fdb6b9a","62aae147bdf8c203e695a992",244,2022-06-17,"1","1655469205571","62a431d5acf8281a697c8574",Teka Health Care Service
"6329605ce176fb6ad5db6ba6","6373b356daf4937ee5860226",245,2022-11-15,"4","1668526934252","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fb36abdb6bad","6373b356daf4937ee5860226",246,2022-11-15,"1","1668526934252","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fbc9e7db6bb4","62e29e0d11ce2ab711435631",247,2022-11-17,"1","1668662344950","6310a33582a1652602b504a5",Mobile Recharge
"6329605ce176fb5067db6bc0","62de1924ec7643dc64c3d7ca",248,2022-11-19,"1","1668824022034","6310a33582a1652602b504a5",Mobile Recharge
"62d027219c487b54e0ee6c57","6377bbe082d52e2afe6da8d5",249,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62d0289e9c487b3124ee6c5a","6377bbe082d52e2afe6da8d5",250,2022-11-19,"3","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6285e5244b3677afc1875341","6377bbe082d52e2afe6da8d5",251,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6285e8074b36777c8b8753e5","6377bbe082d52e2afe6da8d5",252,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb30f0db6b3d","6377bbe082d52e2afe6da8d5",253,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb5d12db6b48","6377bbe082d52e2afe6da8d5",254,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb140fdb6b4c","6377bbe082d52e2afe6da8d5",255,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb2e84db6b57","6377bbe082d52e2afe6da8d5",256,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fbf0b0db6b58","6377bbe082d52e2afe6da8d5",257,2022-11-19,"1","1668881278288","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fbf9eddb6b65","62de6170b9aae9be58767e0f",258,2022-11-21,"1","1669024157292","630bae6bcf5770da7b232680",Deal Zone Teka
"63295ef7e176fbc1fddb6b69","637b7086446f563dad6c9bc1",259,2022-11-21,"1","1669034597354","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fb9a05db6b73","637b7086446f563dad6c9bc1",260,2022-11-21,"1","1669034597354","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fb785cdb6b7a","637b7086446f563dad6c9bc1",261,2022-11-21,"1","1669034597354","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ae176fb77eadb6b81","637b7086446f563dad6c9bc1",262,2022-11-21,"1","1669034597354","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605be176fbdfa1db6b8e","637b7086446f563dad6c9bc1",263,2022-11-21,"1","1669034597354","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605be176fb69a0db6b91","637b7086446f563dad6c9bc1",264,2022-11-21,"1","1669034597354","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fb80addb6b98","62dba1089670f2007f7a31d5",265,2022-11-22,"1","1669088769264","6310a33582a1652602b504a5",Mobile Recharge
"62aadd0e3dd3981367fd89af","633434892288e00638e17613",266,2022-11-15,"1","1668527501294","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62ac76702e67016d9aa78198","633434892288e00638e17613",267,2022-11-15,"1","1668527501294","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62b00f6124aa8bfce141d9b3","62e385e311ce2a8738436c39",268,2022-11-17,"1","1668662928940","6310a33582a1652602b504a5",Mobile Recharge
"62b04d8f24aa8bfc1f41db50","62dbbd0c9670f2007f7aaf73",269,2022-11-19,"1","1668884761667","6310a51382a165ee9fb505b7",Electricity Bill
"63295ef7e176fb8656db6b41","62dbc1419670f2007f7afab4",270,2022-11-22,"1","1669091106946","6310a51382a165ee9fb505b7",Electricity Bill
"63295ef7e176fb5f54db6b4d","637da132446f561bf36cbd5d",271,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fb1ab5db6b5f","637da132446f561bf36cbd5d",272,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63295ef7e176fbdd9edb6b5e","637da132446f561bf36cbd5d",273,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fb35d6db6b6f","637da132446f561bf36cbd5d",274,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fbb7cbdb6b78","637da132446f561bf36cbd5d",275,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"63296059e176fb24cadb6b7e","637da132446f561bf36cbd5d",276,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ae176fb0293db6b88","637da132446f561bf36cbd5d",277,2022-11-23,"1","1669177649879","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605be176fb01c1db6b8d","6377bbe082d52e2afe6da8d5",278,2022-11-23,"1","1669223299503","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fb3236db6b97","6377bbe082d52e2afe6da8d5",279,2022-11-23,"1","1669223299503","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fb44a2db6ba3","6377bbe082d52e2afe6da8d5",280,2022-11-23,"3","1669223299503","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fb873cdb6bb0","63353e0bf0f1d2f05da1f710",281,2022-11-24,"2","1669268765249","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"6329605ce176fb5368db6bba","63353e0bf0f1d2f05da1f710",282,2022-11-24,"1","1669268765249","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"628f5e702ed24476188574ad","62a9d2997895a8b3f3ff0786",283,2022-06-16,"1","1655380921978","62a316aaacf828072f7c7e6f",Teka Grocery Shop
"628f670e2ed2444b3d85754c","62dbbffb9670f2007f7adf97",284,2022-11-17,"1","1668663574799","6310a33582a1652602b504a5",Mobile Recharge
"628f88422ed244a48e85767a","62dbd8ab9670f2007f7d3e25",285,2022-11-20,"1","1668905377932","6310a33582a1652602b504a5",Mobile Recharge
"6297664b3dd398fde9fcf0c9","62dbd6489670f2007f7ce05d",286,2022-11-22,"1","1669091366501","6310a33582a1652602b504a5",Mobile Recharge
"62a873613dd3988df8fd7977","63353e0bf0f1d2f05da1f710",287,2022-11-23,"2","1669177952253","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62b14dde24aa8b263041e833","63353e0bf0f1d2f05da1f710",288,2022-11-23,"1","1669177952253","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62b2c68124aa8b3ac641efb6","6379a78082d52e287a6dc49b",289,2022-11-23,"1","1669211432532","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62b2eb5824aa8b0b5a41f0b8","6379a78082d52e287a6dc49b",290,2022-11-23,"1","1669211432532","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62b309d224aa8b4310420e36","6379a78082d52e287a6dc49b",291,2022-11-23,"1","1669211432532","6332e1b42288e01b53e12aa3",Ishna Phigital Pvt. Ltd.
"62e3961ee8e6a7839f2c6791","637ecbfe446f56badc6cd476",292,2022-11-24,"1","1669270341652","6310a33582a1652602b504a5",Mobile Recharge
"62e3961ee8e6a7812d2c6792","62aae147bdf8c27fd195a994",293,2022-06-21,"1","1655820210454","62a2e2bbacf82831367c79ea",Teka Delivery Seller
"62e3961ee8e6a7652e2c67a1","62b048229782512113144a15",294,2022-06-22,"1","1655876362234","62a316aaacf828072f7c7e6f",Teka Grocery Shop
"62e3961ee8e6a720cb2c67ae","62aae147bdf8c27fd195a994",295,2022-06-22,"1","1655876506751","62a316aaacf828072f7c7e6f",Teka Grocery Shop
